scene_id,date,dekad,pid,VV_dn,VH_dn
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4215,264.33,189.89
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4216,128.78,82.44
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4217,293.22,142.89
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4218,195.22,92.0
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4219,202.33,88.0
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4220,192.78,108.56
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4221,159.0,107.11
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4222,217.22,102.67
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4223,232.67,113.56
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4224,468.67,213.33
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4225,308.89,181.0
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4226,294.11,130.78
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4227,407.44,254.33
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4228,309.22,80.0
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4229,207.44,95.44
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4230,224.89,117.56
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4231,196.33,93.22
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4232,176.56,77.22
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4233,158.0,88.33
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4234,305.44,178.44
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4235,261.33,175.22
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4236,244.78,114.0
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4237,205.0,108.22
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4238,150.0,78.0
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4239,197.67,167.11
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4240,285.22,112.11
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4241,225.44,106.33
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4242,202.44,103.22
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4243,181.0,117.78
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4244,235.67,159.22
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4245,267.56,114.56
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4246,145.0,101.67
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4247,210.33,138.22
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4248,254.44,174.33
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4249,188.78,106.33
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4250,305.22,204.33
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4251,267.11,150.67
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4252,258.56,131.0
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4253,152.33,140.22
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4254,313.67,208.78
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4255,372.11,194.44
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4256,109.56,61.67
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4257,159.67,106.22
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4258,191.22,110.44
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4259,335.33,140.22
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4260,265.67,108.56
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4261,240.11,176.56
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4262,158.56,116.78
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4263,255.0,95.0
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4264,233.0,111.67
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4265,243.22,123.89
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4266,241.33,121.33
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4267,183.89,91.33
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4268,272.0,129.11
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4269,205.0,107.44
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4270,228.67,118.78
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4271,254.11,104.78
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4272,244.89,136.67
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4273,148.78,138.56
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4274,275.89,154.67
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4275,292.67,228.78
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4276,261.67,158.78
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4277,283.11,118.78
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4278,267.33,118.11
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4279,228.22,84.67
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4280,166.22,89.0
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4281,168.11,158.56
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4282,238.44,106.89
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4283,238.89,120.33
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4284,156.33,100.22
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4285,202.56,75.11
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4286,129.22,72.89
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4287,206.33,112.78
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4288,213.56,87.22
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4289,158.78,66.78
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4290,140.11,64.89
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4737,208.33,125.56
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4738,300.78,136.89
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4739,193.89,108.0
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4765,193.67,98.0
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4767,184.89,79.56
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4768,252.11,114.67
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4769,189.56,85.44
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4771,149.22,116.56
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4772,237.56,97.67
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4773,222.0,161.78
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4774,324.78,117.44
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4775,382.78,132.67
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4776,456.78,179.78
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4777,199.89,132.33
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4778,254.22,91.56
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4779,198.44,90.22
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4780,390.89,160.89
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4781,460.44,119.56
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4782,210.67,121.0
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4783,186.78,112.0
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4784,230.33,103.11
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4785,190.44,96.56
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4786,176.11,100.56
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4787,147.78,76.22
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4788,307.78,176.67
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4789,200.44,86.11
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4790,113.11,88.33
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4791,173.56,110.0
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4792,186.33,80.56
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4793,327.33,129.44
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4794,222.11,119.44
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4795,136.56,79.0
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4796,155.33,84.89
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4797,197.67,124.56
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4798,166.11,93.78
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4799,219.78,91.11
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4800,164.67,110.11
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4801,227.0,97.22
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4802,207.67,81.67
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4803,263.0,114.22
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4804,167.78,73.33
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4805,197.56,159.11
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4806,287.56,144.67
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4807,239.89,125.89
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4808,271.67,134.78
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4809,237.44,161.56
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4810,137.33,109.78
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4811,259.56,147.67
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4812,250.56,150.22
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4813,279.56,154.78
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4814,226.67,91.33
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4815,152.22,145.11
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4816,224.78,121.56
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4817,113.56,94.33
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4818,197.22,70.56
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4819,233.0,122.78
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4820,159.33,90.22
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4821,247.89,91.67
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4822,262.33,161.67
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4823,214.0,111.44
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4824,288.67,193.0
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4825,235.0,106.67
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4826,171.89,116.89
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4827,222.22,71.56
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4828,200.11,102.33
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4829,162.67,95.56
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4830,151.0,117.78
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4831,292.33,155.0
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4832,231.44,88.11
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4833,177.89,87.22
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4834,147.89,92.78
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4835,202.11,110.67
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4836,578.44,126.78
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4837,185.89,78.11
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4838,241.89,92.78
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4839,370.78,156.22
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4840,244.22,94.89
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4841,147.0,90.0
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4842,112.89,118.89
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4843,211.0,79.56
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4844,256.44,160.44
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4845,278.0,129.56
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4846,257.0,133.67
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4847,219.11,105.11
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4848,367.22,103.56
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4849,125.78,66.56
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4850,209.44,128.78
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4851,170.11,75.44
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4852,695.78,103.67
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4853,262.44,146.11
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4854,245.89,128.89
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4855,187.56,82.22
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4856,153.22,114.11
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4857,206.78,120.78
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4858,163.44,84.33
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4859,458.22,151.67
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4860,176.11,105.56
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4861,275.0,114.67
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4862,220.33,93.0
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4863,121.22,103.78
S1A_IW_GRDH_1SDV_20230122T180636_20230122T180701_046900_059FD7,2023-01-22,1,4864,203.67,89.67
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,0,99.78,57.22
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,1,99.22,62.89
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,2,171.11,69.22
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,3,116.33,62.56
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,4,156.11,75.67
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,5,161.89,64.89
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,6,188.67,91.22
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,7,148.78,81.78
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,8,97.67,63.56
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,9,128.22,78.11
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,10,181.22,67.0
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,11,121.0,74.67
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,12,185.22,86.89
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,13,132.0,87.44
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,14,127.22,95.89
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,15,101.56,65.22
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,16,130.67,79.78
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,17,131.56,59.22
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,18,279.44,98.11
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,19,132.33,56.89
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,20,112.67,57.67
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,21,85.67,67.11
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,22,88.56,62.56
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,23,110.89,72.89
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,24,99.11,51.22
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,25,107.0,74.11
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,26,104.78,54.44
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,27,117.33,55.33
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,28,118.89,77.44
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,29,111.56,65.33
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,30,144.11,90.89
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,31,146.89,71.89
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,32,189.44,68.33
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,33,225.67,114.11
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,34,85.0,56.11
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,35,118.89,103.89
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,36,159.78,66.67
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,37,218.0,116.11
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,38,147.22,109.56
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,39,176.78,74.67
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,40,192.44,130.33
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,41,128.44,93.44
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,42,183.11,91.0
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,43,139.67,62.33
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,44,118.67,54.0
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,45,84.56,60.0
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,46,110.56,46.89
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,47,114.89,66.11
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,48,158.67,56.89
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,49,86.89,54.67
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,50,157.44,80.22
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,51,104.78,61.78
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,52,101.89,43.0
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,53,184.0,105.11
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,54,106.44,75.67
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,55,179.22,89.56
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,56,120.56,78.11
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,57,135.33,62.89
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,58,153.67,95.11
S1A_IW_GRDH_1SDV_20230120T182301_20230120T182326_046871_059ED4,2023-01-20,1,59,144.89,66.56
